target_site	DRR245256	DRR317496	ERR1081292	ERR114986	ERR115091	ERR115104	ERR1413187	ERR1787821	ERR2759473	ERR2759475	ERR2759491	ERR2759531	ERR3142019	ERR3142174	ERR3142268	ERR3198400	ERR330770	ERR330778	ERR330793	ERR330794	ERR330837	ERR337735	ERR337744	ERR337750	ERR337766	ERR337771	ERR337772	ERR337773	ERR337782	ERR337825	ERR337854	ERR340493	ERR340495	ERR340501	ERR343177	ERR343204	ERR343219	ERR363280	ERR363281	ERR363314	ERR363315	ERR363324	ERR363370	ERR363485	ERR369214	ERR369255	ERR369264	ERR369323	ERR369340	ERR374008	ERR374012	ERR374067	ERR374070	ERR374104	ERR374113	ERR374126	ERR374133	ERR374173	ERR4020067	ERR4020083	ERR4020093	ERR4020107	ERR4020114	ERR4326504	ERR459776	ERR459817	ERR459821	ERR459906	ERR459911	ERR459915	ERR459965	ERR459967	ERR460017	ERR484959	ERR484965	ERR484982	ERR490688	ERR490701	ERR494840	ERR494842	ERR494881	ERR494896	ERR494954	ERR5384776	ERR5412384	ERR5412404	ERR5412962	ERR5413459	ERR5413910	ERR7253677	ERR7253692	ERR7253708	ERR7253725	ERR7253727	ERR7253757	ERR7253798	ERR7253826	ERR8266613	ERR8266615	ERR956273	SRR12051601	SRR12051743	SRR12051853	SRR12051870	SRR12051872	SRR12574849	SRR12574854	SRR12574855	SRR13786025	SRR13786036	SRR14043048	SRR14719147	SRR14719252	SRR14719282	SRR14719287	SRR14719299	SRR14719315	SRR15713764	SRR17771769	SRR18969500	SRR18969528	SRR3321818	SRR6044902	SRR6045361	SRR6046595	SRR6046648	SRR6388694	SRR6388700	SRR6388724	SRR6388762	SRR6871408	SRR7800491	SRR7800637	SRR7800702	SRR7800709
600656_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
600719_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
600737_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
600767_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
600929_A	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
600944_C	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601091_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601298_G	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1
601340_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601388_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601421_A	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601463_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601494_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601517_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601547_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601553_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601592_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601619_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601631_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601653_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601694_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601703_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601757_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
601913_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602171_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602216_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602832_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602838_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602898_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602907_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602949_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
602991_A	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
603141_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
603736_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
603748_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
603751_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
604454_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
604578_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
605114_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
605120_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
605390_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
605466_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
605501_T	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
605609_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
605892_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
606015_G	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
606102_C	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1
