lineage,geo_loc_name_country,geo_loc_name_country_continent
DCC1,USA,North America
DCC1,USA,North America
DCC1,USA,North America
DCC1,USA,North America
DCC1,USA,North America
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,UK,Europe
DCC1,Netherlands,Europe
DCC1,USA,North America
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
DCC1,Germany,Europe
